"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"155","Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/Db6Ace0CsY",FALSE,0,NA,2016-09-28 20:48:46,FALSE,NA,"781234217489358848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cookwithjames",0,FALSE,FALSE,NA,NA
"156","Homemade German chocolate  cake.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> 
#homemade #homecooking #southerncooking #dessert… https://t.co/JRQNdwCC0C",FALSE,0,NA,2016-09-28 20:47:57,FALSE,NA,"781234012333408256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DALEMARIE",0,FALSE,FALSE,NA,NA
"157","#yum #soup is done!! Time to relax for 5 min while I eat.... #norestformom #momlife #homecooking… https://t.co/woSpdbAXnS",FALSE,1,NA,2016-09-28 20:47:05,FALSE,NA,"781233793503993856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","miss_ebochan",0,FALSE,FALSE,NA,NA
"158","Happy Wednesday!
.
.
.
#Bucharest #Romania #lunch #flowers #homecooking #instatraveling #instapassport #travelbug #… https://t.co/FagnBfXaao",FALSE,1,NA,2016-09-28 20:43:10,FALSE,NA,"781232807716741120",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Nicole_Janeway",0,FALSE,FALSE,NA,NA
"159","Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/Q9pkMANadT",FALSE,1,NA,2016-09-28 20:42:06,FALSE,NA,"781232538761113600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cookwithjames",0,FALSE,FALSE,NA,NA
"160","Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/nSvDGZh9ol",FALSE,0,NA,2016-09-28 20:41:25,FALSE,NA,"781232366484201472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cookwithjames",0,FALSE,FALSE,"-122.40639671","37.79757928"
"161","Oh yeah!  First soup of the season!!!  #soupa #soupinga #fall #homecooking #whatsfordinner… https://t.co/PG26vhzDT1",FALSE,0,NA,2016-09-28 20:35:03,FALSE,NA,"781230762838425601",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChrissyACeramic",0,FALSE,FALSE,NA,NA
"162","Didn't have onions, but salsa works... and I love this grater! #almostdone #homecooking… https://t.co/ErMcv7ucFw",FALSE,1,NA,2016-09-28 20:17:40,FALSE,NA,"781226390960111616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","miss_ebochan",0,FALSE,FALSE,NA,NA
"163","Small Victories is on my #shelf while the rest are #wishlisted! Gorgeous collection right here by @nytimes #food… https://t.co/o6ivEbwE5H",FALSE,0,NA,2016-09-28 20:16:56,TRUE,NA,"781226205437530112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reachnisha",0,FALSE,FALSE,NA,NA
"164","With #RoyalVisitCanada hitting the #Okanagan yesterday, #apples are on the menu today.  #recipes #homecooking #soup https://t.co/m5e3CAXn4I",FALSE,3,NA,2016-09-28 19:52:45,FALSE,NA,"781220120945319937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","whitewatercooks",1,FALSE,FALSE,NA,NA
"165","Today is a monumental day as tonight you'll be able to order @TrybeApp from the comfort of your computer. #homecooking #love #foodtrybe",FALSE,1,NA,2016-09-28 19:51:41,FALSE,NA,"781219851520147456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnaHeilbron",0,FALSE,FALSE,NA,NA
"166","It's one of those nights where the food on the plate looks disgusting but tastes oh so delicious. #homecooking #win",FALSE,1,NA,2016-09-28 19:35:38,FALSE,NA,"781215812447301633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anjipowerr",0,FALSE,FALSE,NA,NA
"167","Last nights #plums grilling. #homecooking Got on the wrong train tonight so slowly heading home… https://t.co/vjtIKZncRP",FALSE,0,NA,2016-09-28 19:13:18,FALSE,NA,"781210191513681920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Triciabbn",0,FALSE,FALSE,NA,NA
"168","Couscous salad #foodporn #couscous #feta #salad #homemade #homecooking https://t.co/j5UxD1gC5E",FALSE,0,NA,2016-09-28 19:13:13,FALSE,NA,"781210169715941376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KrisGelder",0,FALSE,FALSE,NA,NA
"169","Red velvet cake #redvelvet #homecooking #birthday #foodporn https://t.co/SiefDVpLVu",FALSE,0,NA,2016-09-28 19:11:54,FALSE,NA,"781209840857284608",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KrisGelder",0,FALSE,FALSE,NA,NA
"170","Autumn inspiration
#bloodsausage #ovenbaked #apple  and crunchy #pumpkinseeds salad.
#foodblogger #homecooking https://t.co/SacI2jTz0S",FALSE,1,NA,2016-09-28 19:06:36,FALSE,NA,"781208506460413954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GastroNote_eu",0,FALSE,FALSE,NA,NA
"171","Chicken noodle stir fry for #dinner tonight! 

#yum #food #noodles #homecooking #familyfood… https://t.co/9TW8vQe8ZZ",FALSE,0,NA,2016-09-28 18:52:12,FALSE,NA,"781204882015526912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Emzicles16",0,FALSE,FALSE,NA,NA
"172","Slow cooker stew. Pork belly, aubergine, porcini, pancetta. #food #homecooking #nofilter #foodie https://t.co/eW9vJmEmg6",FALSE,0,NA,2016-09-28 18:49:22,FALSE,NA,"781204170019901440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","snigskitchen",0,FALSE,FALSE,NA,NA
"173","Cookin, chattin' drinkin'<U+2764><U+FE0F> #cooking #thaifood #greencurry #homecooking https://t.co/BhjhPS6wwH",FALSE,0,NA,2016-09-28 18:47:53,FALSE,NA,"781203797066522624",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","2bagsandadog",0,FALSE,FALSE,NA,NA
"174","Autumn I love you and food...! #dinner #foodie #autumn #homecooking #foodporn #countrygirl… https://t.co/Akb7EFZ51T",FALSE,2,NA,2016-09-28 18:37:08,FALSE,NA,"781201090163437568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lydia_bridges",0,FALSE,FALSE,NA,NA
"175","Have you had homemade Sunday lunch in your local? book the Man of Steel in Pontfaen, #backingnewport #smallbusiness #homecooking #buylocal",FALSE,4,NA,2016-09-28 18:31:26,FALSE,NA,"781199657179422720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luna_feli",0,FALSE,FALSE,NA,NA
"176","Chicken Adoboooooo ! Who's ready for lunch? #homecooking #flipfood https://t.co/lIwZH0V8cl",FALSE,0,NA,2016-09-28 18:28:31,FALSE,NA,"781198922832351232",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chriszz19",0,FALSE,FALSE,NA,NA
"177","Son's home for supper ... Prawn Curry with tamarind, ginger &amp; toasted coconut #homecooking #curry https://t.co/QyIyivKQL3",FALSE,1,NA,2016-09-28 18:23:56,FALSE,NA,"781197769973325824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrashyBlonde45",0,FALSE,FALSE,NA,NA
"178","#Lunch is too #expensive and many people are choosing to bring #foods from #home rather than #eat out
https://t.co/f9gSqpQW9h
#homecooking",FALSE,0,NA,2016-09-28 18:20:40,FALSE,NA,"781196945679261697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EatColorfullyRD",0,FALSE,FALSE,NA,NA
"179","Quick pasta with prawns... https://t.co/OVG0xt6d4u #comfortfood #matprat #homecooking https://t.co/PCSJM2c01K",FALSE,0,NA,2016-09-28 18:19:26,FALSE,NA,"781196636412383232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rettipanna",0,FALSE,FALSE,NA,NA
"180","#Beef Vegetable Stew https://t.co/gCgyV5eBqE #garlic #vegetable #healthy #diet #leftovers #canada #stew #homecooking",FALSE,0,NA,2016-09-28 18:16:31,FALSE,NA,"781195902056824832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bodyfatcoach",0,FALSE,FALSE,NA,NA
"181","Pizza and Pie night! #biggreenegg #pies #applepie #baking #pizza #homecooking #family #cheatmeal… https://t.co/PTPqoDPTA8",FALSE,0,NA,2016-09-28 18:10:20,FALSE,NA,"781194347161194496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Flavour_Finder",0,FALSE,FALSE,NA,NA
"182","Big fat chicken dinner after a week of eating chips twice a day everyday on holiday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00BD>#homecooking… https://t.co/VezGHRXD0n",FALSE,0,NA,2016-09-28 18:02:27,TRUE,NA,"781192362718625792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShannonJean0694",0,FALSE,FALSE,NA,NA
"183","Cajun sweet potato fries are a delicious alternative side dish #recipe #homecooking https://t.co/b8Or4kNJ1Y https://t.co/6482fe31sJ",FALSE,0,NA,2016-09-28 18:00:07,FALSE,NA,"781191772823257092",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Gorenje_UK",0,FALSE,FALSE,NA,NA
"184","They said, ""what an absolute sweetheart!"" But I thought it was more savoury. #homecooking",FALSE,0,NA,2016-09-28 17:05:07,FALSE,NA,"781177934543552512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HugoBBurton",0,FALSE,FALSE,NA,NA
"185","time for dinner @wahaca #mexicanfood #streetfood #foodporn #food #mexican #homecooking… https://t.co/MPLXnIn3uX",FALSE,1,NA,2016-09-28 17:02:14,FALSE,NA,"781177206689132545",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","babyfacedez",0,FALSE,FALSE,NA,NA
"186","Getting a quick chest circuit in at home #homecooking #cltfitness #chestday https://t.co/vBuqq3oyrr",FALSE,1,NA,2016-09-28 16:58:14,FALSE,NA,"781176202484715520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KEL_of_EL",0,FALSE,FALSE,NA,NA
"187","Filling = Your fav fruit combo + lemon zest + orange juice + sprinkle of flour! #homecooking #mom #momlife… https://t.co/wiHq8FEEzm",FALSE,1,NA,2016-09-28 16:31:39,TRUE,NA,"781169510728499200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PrenatalEase",0,FALSE,FALSE,NA,NA
"188","<U+304B><U+3064><U+304A><U+306E><U+305F><U+305F><U+304D><U+3001><U+3072><U+3058><U+304D><U+716E><U+3001><U+308C><U+3093><U+3053><U+3093><U+306E><U+7518><U+9162><U+6F2C><U+3051><U+3001><U+7384><U+7C73><U+9ED2><U+7C73> #homecooking #<U+8F9B><U+82FA><U+98EF>  #<U+30D3><U+30AA><U+30DE><U+30EB><U+30B7><U+30A7> 
<U+4ECA><U+65E5><U+306F><U+3072><U+3068><U+308A><U+3054><U+306F><U+3093><U+306A><U+306E><U+3067><U+8CEA><U+7D20> https://t.co/DUACS8sDPa https://t.co/aX0Ca3Qvhk",FALSE,0,NA,2016-09-28 16:27:27,FALSE,NA,"781168454560808960",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","spicy_ichigo",0,FALSE,FALSE,NA,NA
"189","Post workout meal. #leftovers #wobblyegg #homecooking #pancakes #eggs #porkbelly #salsavalentina… https://t.co/4EoThZm2Hx",FALSE,0,NA,2016-09-28 16:27:20,FALSE,NA,"781168424999280640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bmrwarren",0,FALSE,FALSE,NA,NA
"190","#Vegan n #glutenfree Ragi Rotti for dinner tonight. #recipe - https://t.co/ijB6Z6TPFe #healthyeating #wholegrain… https://t.co/YMzS0ySB8d",FALSE,0,NA,2016-09-28 16:12:31,TRUE,NA,"781164695772332032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeetSia",0,FALSE,FALSE,NA,NA
"191","Tonight's dinner. Special spiced Lamb fillets :) #perthescorts #perth #escortwhocancook #homecooking #foodporn… https://t.co/gWuoJvzMx6",FALSE,0,NA,2016-09-28 16:08:03,TRUE,NA,"781163572449599489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PerthGigolo",1,FALSE,FALSE,NA,NA
"192","Got #potroast &amp; deconstructed green bean bundles in the #crockpot today. Creamed potatoes &amp; rolls will complete… https://t.co/4gkRNlogkX",FALSE,0,NA,2016-09-28 16:08:00,TRUE,NA,"781163560604934144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuzyFHomemaker",0,FALSE,FALSE,NA,NA
"193","Love the fact that this is an option on the @fitnaturally eating plan <ed><U+00A0><U+00BD><ed><U+00B2><U+0097> #homecooking #foodporn #delish… https://t.co/pGmQG7aIVO",FALSE,0,NA,2016-09-28 15:59:20,TRUE,NA,"781161377553641472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deliciousreal16",0,FALSE,FALSE,NA,NA
"194","Full table of home cooked Japanese meal :D 

#<U+5BB6><U+5EAD><U+6599><U+7406> #<U+548C><U+98DF> #<U+5B9A><U+98DF> #<U+7F8E><U+5473><U+3057><U+3044> #<U+5065><U+5EB7> #homecooking #japanese… https://t.co/9bcHQpT4Xm",FALSE,0,NA,2016-09-28 15:51:40,FALSE,NA,"781159446890287108",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SakurazukaM",0,FALSE,FALSE,NA,NA
"195","RT @pooh22315: Starting the day right ! #goodmorning #breakfast #food #homecooking #fitnessforlife #paleo… https://t.co/9ltUCgZIxh",FALSE,0,NA,2016-09-28 15:48:45,FALSE,NA,"781158713331548160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amandafusionla",1,TRUE,FALSE,NA,NA
"196","Lunch. Ribeye Steak With Carrots, Broccoli, And Onions. #lyricalchef #homecooking #foodiegram… https://t.co/Uvre8c8iKk",FALSE,0,NA,2016-09-28 15:36:24,FALSE,NA,"781155604912041984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","diesel_e718",0,FALSE,FALSE,"-72.97962749","40.87176614"
"197","Lunch. Ribeye Steak With Carrots, Broccoli, And Onions. #lyricalchef #homecooking #foodiegram… https://t.co/JCSDtdqi2z",FALSE,0,NA,2016-09-28 15:34:56,FALSE,NA,"781155236651995136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","diesel_e718",0,FALSE,FALSE,"-72.97962749","40.87176614"
"198","RT @TwiceDeSpice: Tasty Tuesday with this homemade Double Cheeseburger <ed><U+00A0><U+00BC><ed><U+00BD><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>#twicedespice #homecooking #homemadehamburger #doublecheeseburge…",FALSE,0,NA,2016-09-28 15:26:01,FALSE,NA,"781152992116572160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Narida12",2,TRUE,FALSE,NA,NA
"199","Starting the day right ! #goodmorning #breakfast #food #homecooking #fitnessforlife #paleo… https://t.co/9ltUCgZIxh",FALSE,1,NA,2016-09-28 15:07:13,FALSE,NA,"781148263663542272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pooh22315",1,FALSE,FALSE,NA,NA
"200","<U+30AC><U+30C8><U+30FC><U+30B7><U+30E7><U+30B3><U+30E9><U+713C><U+3044><U+305F><U+2764><U+FE0F> <U+8003><U+3048><U+4E8B><U+3092><U+3057><U+3066><U+3044><U+305F><U+3089><U+7C89><U+7CD6><U+304B><U+3051><U+904E><U+304E><U+3061><U+3083><U+3063><U+305F><U+3088><ed><U+00A0><U+00BD><ed><U+00B8><U+0085>
#homemade #chocolatecake #baking #cake #homecooking #food… https://t.co/Sg9li8JQRi",FALSE,0,NA,2016-09-28 14:39:35,FALSE,NA,"781141310082195456",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ausyoshietralia",0,FALSE,FALSE,NA,NA
